4.800606529961614299e+00
4.339120029945426005e+00
3.953632050438308010e+00
3.627910844277539404e+00
3.349713085311444960e+00
3.109747900537930043e+00
2.900896425124671385e+00
2.717643350561779414e+00
2.555666854349998296e+00
2.411542412764413612e+00
2.282527475321301402e+00
2.166403506421535230e+00
2.061358929370216142e+00
1.965901465559223515e+00
1.878791797635280370e+00
1.798992856535032825e+00
1.725630672166953872e+00
1.657963868380910366e+00
1.595359682748404673e+00
1.537274957431963296e+00
1.483240951286851406e+00
1.432851114342480914e+00
1.385751177444414672e+00
1.341631065149658797e+00
1.300218254953030561e+00
1.261272291776430743e+00
1.224580231280506970e+00
1.189952834589036668e+00
1.157221374493535793e+00
1.126234942057304567e+00
