-1.429101409277124901e+01
-1.196133834310711919e+01
-1.004424212697919927e+01
-8.442394062236520114e+00
-7.085931423052851841e+00
-5.923706087698613842e+00
-4.917566454598130576e+00
-4.038560816615801130e+00
-3.264370206036085520e+00
-2.577540343773605969e+00
-1.964242077813214138e+00
-1.413387564946903652e+00
-9.159900742126403372e-01
-4.646933946621008005e-01
-5.342116537075192184e-02
3.228877572570283405e-01
6.684813592645255653e-01
9.869504390445946740e-01
1.281350223425985035e+00
1.554296092579321886e+00
1.808039588891594995e+00
2.044529266279930368e+00
2.265459777384625895e+00
2.472311756880849032e+00
2.666384445111794399e+00
2.848822542492095877e+00
3.020638446674485778e+00
3.182730769781768387e+00
3.335899839744512541e+00
3.480860741974843187e+00
